"Date","health_board","Indicator_Code","Count"
2020-05-19,"Aneurin Bevan University Health Board","CO_IVBed_Spare",55
2020-05-19,"Powys Teaching Health Board","CO_GABed_C19",12
2020-05-19,"Powys Teaching Health Board","CO_GABed_NonC19",66
2020-05-19,"Powys Teaching Health Board","CO_GABed_Spare",64
2020-05-19,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-05-19,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-05-19,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-05-19,"Velindre University NHS Trust","CO_GABed_C19",4
2020-05-19,"Velindre University NHS Trust","CO_GABed_NonC19",11
2020-05-19,"Velindre University NHS Trust","CO_GABed_Spare",15
2020-05-19,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-05-19,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-05-19,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-05-19,"Wales","CO_GABed_C19",824
2020-05-19,"Wales","CO_GABed_NonC19",4341
2020-05-19,"Wales","CO_GABed_Spare",3104
2020-05-19,"Wales","CO_IVBed_C19",64
2020-05-19,"Wales","CO_IVBed_NonC19",81
2020-05-19,"Wales","CO_IVBed_Spare",203
2020-05-20,"Betsi Cadwaladr University Health Board","CO_GABed_C19",316
2020-05-20,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",927
2020-05-20,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",557
2020-05-20,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",13
2020-05-20,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",9
2020-05-20,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",39
2020-05-20,"Hywel Dda University Health Board","CO_GABed_C19",35
2020-05-20,"Hywel Dda University Health Board","CO_GABed_NonC19",531
2020-05-20,"Hywel Dda University Health Board","CO_GABed_Spare",328
2020-05-20,"Hywel Dda University Health Board","CO_IVBed_C19",2
2020-05-20,"Hywel Dda University Health Board","CO_IVBed_NonC19",9
2020-05-20,"Hywel Dda University Health Board","CO_IVBed_Spare",14
2020-05-20,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",24
2020-05-20,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",548
2020-05-20,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",297
2020-05-20,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",7
2020-05-20,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",16
2020-05-20,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",23
2020-05-20,"Cardiff and Vale University Health Board","CO_GABed_C19",103
2020-05-20,"Cardiff and Vale University Health Board","CO_GABed_NonC19",928
2020-05-20,"Cardiff and Vale University Health Board","CO_GABed_Spare",1034
2020-05-20,"Cardiff and Vale University Health Board","CO_IVBed_C19",12
2020-05-20,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",31
2020-05-20,"Cardiff and Vale University Health Board","CO_IVBed_Spare",55
2020-05-20,"Cwm Taf University Health Board","CO_GABed_C19",185
2020-05-20,"Cwm Taf University Health Board","CO_GABed_NonC19",661
2020-05-20,"Cwm Taf University Health Board","CO_GABed_Spare",238
2020-05-20,"Cwm Taf University Health Board","CO_IVBed_C19",9
2020-05-20,"Cwm Taf University Health Board","CO_IVBed_NonC19",13
2020-05-20,"Cwm Taf University Health Board","CO_IVBed_Spare",29
2020-05-20,"Aneurin Bevan University Health Board","CO_GABed_C19",116
2020-05-20,"Aneurin Bevan University Health Board","CO_GABed_NonC19",635
2020-05-20,"Aneurin Bevan University Health Board","CO_GABed_Spare",626
2020-05-20,"Aneurin Bevan University Health Board","CO_IVBed_C19",12
2020-05-20,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",8
2020-05-20,"Aneurin Bevan University Health Board","CO_IVBed_Spare",56
2020-05-20,"Powys Teaching Health Board","CO_GABed_C19",10
2020-05-20,"Powys Teaching Health Board","CO_GABed_NonC19",71
2020-05-20,"Powys Teaching Health Board","CO_GABed_Spare",61
2020-05-20,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-05-20,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-05-20,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-05-20,"Velindre University NHS Trust","CO_GABed_C19",4
2020-05-20,"Velindre University NHS Trust","CO_GABed_NonC19",13
2020-05-20,"Velindre University NHS Trust","CO_GABed_Spare",13
2020-05-20,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-05-20,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-05-20,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-05-20,"Wales","CO_GABed_C19",793
2020-05-20,"Wales","CO_GABed_NonC19",4314
2020-05-20,"Wales","CO_GABed_Spare",3154
2020-05-20,"Wales","CO_IVBed_C19",55
2020-05-20,"Wales","CO_IVBed_NonC19",86
2020-05-20,"Wales","CO_IVBed_Spare",216
2020-05-21,"Betsi Cadwaladr University Health Board","CO_GABed_C19",315
2020-05-21,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",930
2020-05-21,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",572
2020-05-21,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",19
2020-05-21,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",9
2020-05-21,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",33
2020-05-21,"Hywel Dda University Health Board","CO_GABed_C19",38
2020-05-21,"Hywel Dda University Health Board","CO_GABed_NonC19",526
2020-05-21,"Hywel Dda University Health Board","CO_GABed_Spare",326
2020-05-21,"Hywel Dda University Health Board","CO_IVBed_C19",1
2020-05-21,"Hywel Dda University Health Board","CO_IVBed_NonC19",9
2020-05-21,"Hywel Dda University Health Board","CO_IVBed_Spare",15
2020-05-21,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",51
2020-05-21,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",542
2020-05-21,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",276
2020-05-21,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",6
2020-05-21,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",11
2020-05-21,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",29
2020-05-21,"Cardiff and Vale University Health Board","CO_GABed_C19",121
2020-05-21,"Cardiff and Vale University Health Board","CO_GABed_NonC19",892
2020-05-21,"Cardiff and Vale University Health Board","CO_GABed_Spare",1042
2020-05-21,"Cardiff and Vale University Health Board","CO_IVBed_C19",9
2020-05-21,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",33
2020-05-21,"Cardiff and Vale University Health Board","CO_IVBed_Spare",56
2020-05-21,"Cwm Taf University Health Board","CO_GABed_C19",171
2020-05-21,"Cwm Taf University Health Board","CO_GABed_NonC19",678
2020-05-21,"Cwm Taf University Health Board","CO_GABed_Spare",235
2020-05-21,"Cwm Taf University Health Board","CO_IVBed_C19",9
2020-05-21,"Cwm Taf University Health Board","CO_IVBed_NonC19",10
2020-05-21,"Cwm Taf University Health Board","CO_IVBed_Spare",32
2020-05-21,"Aneurin Bevan University Health Board","CO_GABed_C19",120
2020-05-21,"Aneurin Bevan University Health Board","CO_GABed_NonC19",625
2020-05-21,"Aneurin Bevan University Health Board","CO_GABed_Spare",632
2020-05-21,"Aneurin Bevan University Health Board","CO_IVBed_C19",13
2020-05-21,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",6
2020-05-21,"Aneurin Bevan University Health Board","CO_IVBed_Spare",57
2020-05-21,"Powys Teaching Health Board","CO_GABed_C19",8
2020-05-21,"Powys Teaching Health Board","CO_GABed_NonC19",74
2020-05-21,"Powys Teaching Health Board","CO_GABed_Spare",60
2020-05-21,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-05-21,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-05-21,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-05-21,"Velindre University NHS Trust","CO_GABed_C19",3
2020-05-21,"Velindre University NHS Trust","CO_GABed_NonC19",15
2020-05-21,"Velindre University NHS Trust","CO_GABed_Spare",12
2020-05-21,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-05-21,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-05-21,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-05-21,"Wales","CO_GABed_C19",827
2020-05-21,"Wales","CO_GABed_NonC19",4282
2020-05-21,"Wales","CO_GABed_Spare",3155
2020-05-21,"Wales","CO_IVBed_C19",57
2020-05-21,"Wales","CO_IVBed_NonC19",78
2020-05-21,"Wales","CO_IVBed_Spare",222
2020-05-22,"Betsi Cadwaladr University Health Board","CO_GABed_C19",318
2020-05-22,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",940
2020-05-22,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",554
2020-05-22,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",17
2020-05-22,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",8
2020-05-22,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",36
2020-05-22,"Hywel Dda University Health Board","CO_GABed_C19",39
2020-05-22,"Hywel Dda University Health Board","CO_GABed_NonC19",489
2020-05-22,"Hywel Dda University Health Board","CO_GABed_Spare",355
2020-05-22,"Hywel Dda University Health Board","CO_IVBed_C19",2
2020-05-22,"Hywel Dda University Health Board","CO_IVBed_NonC19",8
2020-05-22,"Hywel Dda University Health Board","CO_IVBed_Spare",15
2020-05-22,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",54
2020-05-22,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",499
2020-05-22,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",316
2020-05-22,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",8
2020-05-22,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",12
2020-05-22,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",26
2020-05-22,"Cardiff and Vale University Health Board","CO_GABed_C19",241
2020-05-22,"Cardiff and Vale University Health Board","CO_GABed_NonC19",771
2020-05-22,"Cardiff and Vale University Health Board","CO_GABed_Spare",1043
2020-05-22,"Cardiff and Vale University Health Board","CO_IVBed_C19",10
2020-05-22,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",31
2020-05-22,"Cardiff and Vale University Health Board","CO_IVBed_Spare",57
2020-05-22,"Cwm Taf University Health Board","CO_GABed_C19",178
2020-05-22,"Cwm Taf University Health Board","CO_GABed_NonC19",662
2020-05-22,"Cwm Taf University Health Board","CO_GABed_Spare",232
2020-05-22,"Cwm Taf University Health Board","CO_IVBed_C19",7
2020-05-22,"Cwm Taf University Health Board","CO_IVBed_NonC19",13
2020-05-22,"Cwm Taf University Health Board","CO_IVBed_Spare",31
2020-05-22,"Aneurin Bevan University Health Board","CO_GABed_C19",114
2020-05-22,"Aneurin Bevan University Health Board","CO_GABed_NonC19",633
2020-05-22,"Aneurin Bevan University Health Board","CO_GABed_Spare",630
2020-05-22,"Aneurin Bevan University Health Board","CO_IVBed_C19",14
2020-05-22,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",4
2020-05-22,"Aneurin Bevan University Health Board","CO_IVBed_Spare",58
2020-05-22,"Powys Teaching Health Board","CO_GABed_C19",7
2020-05-22,"Powys Teaching Health Board","CO_GABed_NonC19",71
2020-05-22,"Powys Teaching Health Board","CO_GABed_Spare",62
2020-05-22,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-05-22,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-05-22,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-05-22,"Velindre University NHS Trust","CO_GABed_C19",6
2020-05-22,"Velindre University NHS Trust","CO_GABed_NonC19",12
2020-05-22,"Velindre University NHS Trust","CO_GABed_Spare",12
2020-05-22,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-05-22,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-05-22,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-05-22,"Wales","CO_GABed_C19",957
2020-05-22,"Wales","CO_GABed_NonC19",4077
2020-05-22,"Wales","CO_GABed_Spare",3204
2020-05-22,"Wales","CO_IVBed_C19",58
2020-05-22,"Wales","CO_IVBed_NonC19",76
2020-05-22,"Wales","CO_IVBed_Spare",223
2020-05-23,"Betsi Cadwaladr University Health Board","CO_GABed_C19",340
2020-05-23,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",955
2020-05-23,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",511
2020-05-23,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",13
2020-05-23,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",10
2020-05-23,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",43
2020-05-23,"Hywel Dda University Health Board","CO_GABed_C19",46
2020-05-23,"Hywel Dda University Health Board","CO_GABed_NonC19",500
2020-05-23,"Hywel Dda University Health Board","CO_GABed_Spare",335
2020-05-23,"Hywel Dda University Health Board","CO_IVBed_C19",3
2020-05-23,"Hywel Dda University Health Board","CO_IVBed_NonC19",9
2020-05-23,"Hywel Dda University Health Board","CO_IVBed_Spare",13
2020-05-23,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",49
2020-05-23,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",484
2020-05-23,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",294
2020-05-23,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",11
2020-05-23,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",11
2020-05-23,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",24
2020-05-23,"Cardiff and Vale University Health Board","CO_GABed_C19",216
2020-05-23,"Cardiff and Vale University Health Board","CO_GABed_NonC19",766
2020-05-23,"Cardiff and Vale University Health Board","CO_GABed_Spare",1073
2020-05-23,"Cardiff and Vale University Health Board","CO_IVBed_C19",12
2020-05-23,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",26
2020-05-23,"Cardiff and Vale University Health Board","CO_IVBed_Spare",60
2020-05-23,"Cwm Taf University Health Board","CO_GABed_C19",199
2020-05-23,"Cwm Taf University Health Board","CO_GABed_NonC19",674
2020-05-23,"Cwm Taf University Health Board","CO_GABed_Spare",211
2020-05-23,"Cwm Taf University Health Board","CO_IVBed_C19",6
2020-05-23,"Cwm Taf University Health Board","CO_IVBed_NonC19",14
2020-05-23,"Cwm Taf University Health Board","CO_IVBed_Spare",35
2020-05-23,"Aneurin Bevan University Health Board","CO_GABed_C19",121
2020-05-23,"Aneurin Bevan University Health Board","CO_GABed_NonC19",611
2020-05-23,"Aneurin Bevan University Health Board","CO_GABed_Spare",645
2020-05-23,"Aneurin Bevan University Health Board","CO_IVBed_C19",13
2020-05-23,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",4
2020-05-23,"Aneurin Bevan University Health Board","CO_IVBed_Spare",59
2020-05-23,"Powys Teaching Health Board","CO_GABed_C19",8
2020-05-23,"Powys Teaching Health Board","CO_GABed_NonC19",73
2020-05-23,"Powys Teaching Health Board","CO_GABed_Spare",59
2020-05-23,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-05-23,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-05-23,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-05-23,"Velindre University NHS Trust","CO_GABed_C19",6
2020-05-23,"Velindre University NHS Trust","CO_GABed_NonC19",13
2020-05-23,"Velindre University NHS Trust","CO_GABed_Spare",11
2020-05-23,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-05-23,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-05-23,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-05-23,"Wales","CO_GABed_C19",985
2020-05-23,"Wales","CO_GABed_NonC19",4076
2020-05-23,"Wales","CO_GABed_Spare",3139
2020-05-23,"Wales","CO_IVBed_C19",58
2020-05-23,"Wales","CO_IVBed_NonC19",74
2020-05-23,"Wales","CO_IVBed_Spare",234
2020-05-24,"Betsi Cadwaladr University Health Board","CO_GABed_C19",301
2020-05-24,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",981
2020-05-24,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",523
2020-05-24,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",10
2020-05-24,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",10
2020-05-24,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",41
2020-05-24,"Hywel Dda University Health Board","CO_GABed_C19",40
2020-05-24,"Hywel Dda University Health Board","CO_GABed_NonC19",512
2020-05-24,"Hywel Dda University Health Board","CO_GABed_Spare",314
2020-05-24,"Hywel Dda University Health Board","CO_IVBed_C19",1
2020-05-24,"Hywel Dda University Health Board","CO_IVBed_NonC19",9
2020-05-24,"Hywel Dda University Health Board","CO_IVBed_Spare",15
2020-05-24,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",34
2020-05-24,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",519
2020-05-24,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",299
2020-05-24,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",10
2020-05-24,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",15
2020-05-24,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",13
2020-05-24,"Cardiff and Vale University Health Board","CO_GABed_C19",220
2020-05-24,"Cardiff and Vale University Health Board","CO_GABed_NonC19",772
2020-05-24,"Cardiff and Vale University Health Board","CO_GABed_Spare",1063
2020-05-24,"Cardiff and Vale University Health Board","CO_IVBed_C19",10
2020-05-24,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",27
2020-05-24,"Cardiff and Vale University Health Board","CO_IVBed_Spare",61
2020-05-24,"Cwm Taf University Health Board","CO_GABed_C19",170
2020-05-24,"Cwm Taf University Health Board","CO_GABed_NonC19",696
2020-05-24,"Cwm Taf University Health Board","CO_GABed_Spare",218
2020-05-24,"Cwm Taf University Health Board","CO_IVBed_C19",7
2020-05-24,"Cwm Taf University Health Board","CO_IVBed_NonC19",13
2020-05-24,"Cwm Taf University Health Board","CO_IVBed_Spare",35
2020-05-24,"Aneurin Bevan University Health Board","CO_GABed_C19",122
2020-05-24,"Aneurin Bevan University Health Board","CO_GABed_NonC19",622
2020-05-24,"Aneurin Bevan University Health Board","CO_GABed_Spare",633
2020-05-24,"Aneurin Bevan University Health Board","CO_IVBed_C19",14
2020-05-24,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",7
2020-05-24,"Aneurin Bevan University Health Board","CO_IVBed_Spare",55
2020-05-24,"Powys Teaching Health Board","CO_GABed_C19",8
2020-05-24,"Powys Teaching Health Board","CO_GABed_NonC19",74
2020-05-24,"Powys Teaching Health Board","CO_GABed_Spare",58
2020-05-24,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-05-24,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-05-24,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-05-24,"Velindre University NHS Trust","CO_GABed_C19",3
2020-05-24,"Velindre University NHS Trust","CO_GABed_NonC19",11
2020-05-24,"Velindre University NHS Trust","CO_GABed_Spare",16
2020-05-24,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-05-24,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-05-24,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-05-24,"Wales","CO_GABed_C19",898
2020-05-24,"Wales","CO_GABed_NonC19",4187
2020-05-24,"Wales","CO_GABed_Spare",3124
2020-05-24,"Wales","CO_IVBed_C19",52
2020-05-24,"Wales","CO_IVBed_NonC19",81
