"date","health_board","admission_type","count","covid_status"
2020-05-24,"Wales","C19",950,"All"
2020-05-24,"Wales","C19_Con",632,"Confirmed"
2020-05-24,"Wales","C19_Sus",318,"Suspected"
2020-05-24,"Wales","NonC19",4268,NA
2020-05-25,"Betsi Cadwaladr University Health Board","All",1315,NA
2020-05-25,"Betsi Cadwaladr University Health Board","C19",302,"All"
2020-05-25,"Betsi Cadwaladr University Health Board","C19_Con",196,"Confirmed"
2020-05-25,"Betsi Cadwaladr University Health Board","C19_Sus",106,"Suspected"
2020-05-25,"Betsi Cadwaladr University Health Board","NonC19",1013,NA
2020-05-25,"Hywel Dda University Health Board","All",581,NA
2020-05-25,"Hywel Dda University Health Board","C19",38,"All"
2020-05-25,"Hywel Dda University Health Board","C19_Con",16,"Confirmed"
2020-05-25,"Hywel Dda University Health Board","C19_Sus",22,"Suspected"
2020-05-25,"Hywel Dda University Health Board","NonC19",543,NA
2020-05-25,"Abertawe Bro Morgannwg University Health Board","All",592,NA
2020-05-25,"Abertawe Bro Morgannwg University Health Board","C19",35,"All"
2020-05-25,"Abertawe Bro Morgannwg University Health Board","C19_Con",11,"Confirmed"
2020-05-25,"Abertawe Bro Morgannwg University Health Board","C19_Sus",24,"Suspected"
2020-05-25,"Abertawe Bro Morgannwg University Health Board","NonC19",557,NA
2020-05-25,"Cardiff and Vale University Health Board","All",1057,NA
2020-05-25,"Cardiff and Vale University Health Board","C19",223,"All"
2020-05-25,"Cardiff and Vale University Health Board","C19_Con",190,"Confirmed"
2020-05-25,"Cardiff and Vale University Health Board","C19_Sus",33,"Suspected"
2020-05-25,"Cardiff and Vale University Health Board","NonC19",834,NA
2020-05-25,"Cwm Taf University Health Board","All",874,NA
2020-05-25,"Cwm Taf University Health Board","C19",164,"All"
2020-05-25,"Cwm Taf University Health Board","C19_Con",104,"Confirmed"
2020-05-25,"Cwm Taf University Health Board","C19_Sus",60,"Suspected"
2020-05-25,"Cwm Taf University Health Board","NonC19",710,NA
2020-05-25,"Aneurin Bevan University Health Board","All",791,NA
2020-05-25,"Aneurin Bevan University Health Board","C19",114,"All"
2020-05-25,"Aneurin Bevan University Health Board","C19_Con",92,"Confirmed"
2020-05-25,"Aneurin Bevan University Health Board","C19_Sus",22,"Suspected"
2020-05-25,"Aneurin Bevan University Health Board","NonC19",677,NA
2020-05-25,"Powys Teaching Health Board","All",82,NA
2020-05-25,"Powys Teaching Health Board","C19",7,"All"
2020-05-25,"Powys Teaching Health Board","C19_Con",5,"Confirmed"
2020-05-25,"Powys Teaching Health Board","C19_Sus",2,"Suspected"
2020-05-25,"Powys Teaching Health Board","NonC19",75,NA
2020-05-25,"Velindre University NHS Trust","All",16,NA
2020-05-25,"Velindre University NHS Trust","C19",0,"All"
2020-05-25,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-05-25,"Velindre University NHS Trust","C19_Sus",0,"Suspected"
2020-05-25,"Velindre University NHS Trust","NonC19",16,NA
2020-05-25,"Wales","All",5308,NA
2020-05-25,"Wales","C19",883,"All"
2020-05-25,"Wales","C19_Con",614,"Confirmed"
2020-05-25,"Wales","C19_Sus",269,"Suspected"
2020-05-25,"Wales","NonC19",4425,NA
2020-05-26,"Betsi Cadwaladr University Health Board","All",1323,NA
2020-05-26,"Betsi Cadwaladr University Health Board","C19",308,"All"
2020-05-26,"Betsi Cadwaladr University Health Board","C19_Con",180,"Confirmed"
2020-05-26,"Betsi Cadwaladr University Health Board","C19_Rec",42,"Recovering"
2020-05-26,"Betsi Cadwaladr University Health Board","C19_Sus",86,"Suspected"
2020-05-26,"Betsi Cadwaladr University Health Board","NonC19",1015,NA
2020-05-26,"Hywel Dda University Health Board","All",648,NA
2020-05-26,"Hywel Dda University Health Board","C19",44,"All"
2020-05-26,"Hywel Dda University Health Board","C19_Con",14,"Confirmed"
2020-05-26,"Hywel Dda University Health Board","C19_Rec",2,"Recovering"
2020-05-26,"Hywel Dda University Health Board","C19_Sus",28,"Suspected"
2020-05-26,"Hywel Dda University Health Board","NonC19",604,NA
2020-05-26,"Abertawe Bro Morgannwg University Health Board","All",615,NA
2020-05-26,"Abertawe Bro Morgannwg University Health Board","C19",76,"All"
2020-05-26,"Abertawe Bro Morgannwg University Health Board","C19_Con",12,"Confirmed"
2020-05-26,"Abertawe Bro Morgannwg University Health Board","C19_Rec",42,"Recovering"
2020-05-26,"Abertawe Bro Morgannwg University Health Board","C19_Sus",22,"Suspected"
2020-05-26,"Abertawe Bro Morgannwg University Health Board","NonC19",539,NA
2020-05-26,"Cardiff and Vale University Health Board","All",1112,NA
2020-05-26,"Cardiff and Vale University Health Board","C19",255,"All"
2020-05-26,"Cardiff and Vale University Health Board","C19_Con",56,"Confirmed"
2020-05-26,"Cardiff and Vale University Health Board","C19_Rec",135,"Recovering"
2020-05-26,"Cardiff and Vale University Health Board","C19_Sus",64,"Suspected"
2020-05-26,"Cardiff and Vale University Health Board","NonC19",857,NA
2020-05-26,"Cwm Taf University Health Board","All",967,NA
2020-05-26,"Cwm Taf University Health Board","C19",210,"All"
2020-05-26,"Cwm Taf University Health Board","C19_Con",79,"Confirmed"
2020-05-26,"Cwm Taf University Health Board","C19_Rec",75,"Recovering"
2020-05-26,"Cwm Taf University Health Board","C19_Sus",56,"Suspected"
2020-05-26,"Cwm Taf University Health Board","NonC19",757,NA
2020-05-26,"Aneurin Bevan University Health Board","All",818,NA
2020-05-26,"Aneurin Bevan University Health Board","C19",114,"All"
2020-05-26,"Aneurin Bevan University Health Board","C19_Con",92,"Confirmed"
2020-05-26,"Aneurin Bevan University Health Board","C19_Sus",22,"Suspected"
2020-05-26,"Aneurin Bevan University Health Board","NonC19",704,NA
2020-05-26,"Powys Teaching Health Board","All",81,NA
2020-05-26,"Powys Teaching Health Board","C19",9,"All"
2020-05-26,"Powys Teaching Health Board","C19_Con",6,"Confirmed"
2020-05-26,"Powys Teaching Health Board","C19_Rec",0,"Recovering"
2020-05-26,"Powys Teaching Health Board","C19_Sus",3,"Suspected"
2020-05-26,"Powys Teaching Health Board","NonC19",72,NA
2020-05-26,"Velindre University NHS Trust","All",16,NA
2020-05-26,"Velindre University NHS Trust","C19",1,"All"
2020-05-26,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-05-26,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-05-26,"Velindre University NHS Trust","C19_Sus",1,"Suspected"
2020-05-26,"Velindre University NHS Trust","NonC19",15,NA
2020-05-26,"Wales","All",5580,NA
2020-05-26,"Wales","C19",1017,"All"
2020-05-26,"Wales","C19_Con",439,"Confirmed"
2020-05-26,"Wales","C19_Rec",296,"Recovering"
2020-05-26,"Wales","C19_Sus",282,"Suspected"
2020-05-26,"Wales","NonC19",4563,NA
2020-05-27,"Betsi Cadwaladr University Health Board","All",1344,NA
2020-05-27,"Betsi Cadwaladr University Health Board","C19",298,"All"
2020-05-27,"Betsi Cadwaladr University Health Board","C19_Con",175,"Confirmed"
2020-05-27,"Betsi Cadwaladr University Health Board","C19_Rec",54,"Recovering"
2020-05-27,"Betsi Cadwaladr University Health Board","C19_Sus",69,"Suspected"
2020-05-27,"Betsi Cadwaladr University Health Board","NonC19",1046,NA
2020-05-27,"Hywel Dda University Health Board","All",681,NA
2020-05-27,"Hywel Dda University Health Board","C19",42,"All"
2020-05-27,"Hywel Dda University Health Board","C19_Con",14,"Confirmed"
2020-05-27,"Hywel Dda University Health Board","C19_Rec",3,"Recovering"
2020-05-27,"Hywel Dda University Health Board","C19_Sus",25,"Suspected"
2020-05-27,"Hywel Dda University Health Board","NonC19",639,NA
2020-05-27,"Abertawe Bro Morgannwg University Health Board","All",628,NA
2020-05-27,"Abertawe Bro Morgannwg University Health Board","C19",88,"All"
2020-05-27,"Abertawe Bro Morgannwg University Health Board","C19_Con",11,"Confirmed"
2020-05-27,"Abertawe Bro Morgannwg University Health Board","C19_Rec",47,"Recovering"
2020-05-27,"Abertawe Bro Morgannwg University Health Board","C19_Sus",30,"Suspected"
2020-05-27,"Abertawe Bro Morgannwg University Health Board","NonC19",540,NA
2020-05-27,"Cardiff and Vale University Health Board","All",1112,NA
2020-05-27,"Cardiff and Vale University Health Board","C19",247,"All"
2020-05-27,"Cardiff and Vale University Health Board","C19_Con",67,"Confirmed"
2020-05-27,"Cardiff and Vale University Health Board","C19_Rec",124,"Recovering"
2020-05-27,"Cardiff and Vale University Health Board","C19_Sus",56,"Suspected"
2020-05-27,"Cardiff and Vale University Health Board","NonC19",865,NA
2020-05-27,"Cwm Taf University Health Board","All",983,NA
2020-05-27,"Cwm Taf University Health Board","C19",225,"All"
2020-05-27,"Cwm Taf University Health Board","C19_Con",70,"Confirmed"
2020-05-27,"Cwm Taf University Health Board","C19_Rec",79,"Recovering"
2020-05-27,"Cwm Taf University Health Board","C19_Sus",76,"Suspected"
2020-05-27,"Cwm Taf University Health Board","NonC19",758,NA
2020-05-27,"Aneurin Bevan University Health Board","All",832,NA
2020-05-27,"Aneurin Bevan University Health Board","C19",122,"All"
2020-05-27,"Aneurin Bevan University Health Board","C19_Con",84,"Confirmed"
2020-05-27,"Aneurin Bevan University Health Board","C19_Sus",38,"Suspected"
2020-05-27,"Aneurin Bevan University Health Board","NonC19",710,NA
2020-05-27,"Powys Teaching Health Board","All",75,NA
2020-05-27,"Powys Teaching Health Board","C19",5,"All"
2020-05-27,"Powys Teaching Health Board","C19_Con",3,"Confirmed"
2020-05-27,"Powys Teaching Health Board","C19_Rec",0,"Recovering"
2020-05-27,"Powys Teaching Health Board","C19_Sus",2,"Suspected"
2020-05-27,"Powys Teaching Health Board","NonC19",70,NA
2020-05-27,"Velindre University NHS Trust","All",15,NA
2020-05-27,"Velindre University NHS Trust","C19",4,"All"
2020-05-27,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-05-27,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-05-27,"Velindre University NHS Trust","C19_Sus",4,"Suspected"
2020-05-27,"Velindre University NHS Trust","NonC19",11,NA
2020-05-27,"Wales","All",5670,NA
2020-05-27,"Wales","C19",1031,"All"
2020-05-27,"Wales","C19_Con",424,"Confirmed"
2020-05-27,"Wales","C19_Rec",307,"Recovering"
2020-05-27,"Wales","C19_Sus",300,"Suspected"
2020-05-27,"Wales","NonC19",4639,NA
2020-05-28,"Betsi Cadwaladr University Health Board","All",1370,NA
2020-05-28,"Betsi Cadwaladr University Health Board","C19",327,"All"
2020-05-28,"Betsi Cadwaladr University Health Board","C19_Con",192,"Confirmed"
2020-05-28,"Betsi Cadwaladr University Health Board","C19_Rec",52,"Recovering"
2020-05-28,"Betsi Cadwaladr University Health Board","C19_Sus",83,"Suspected"
2020-05-28,"Betsi Cadwaladr University Health Board","NonC19",1043,NA
2020-05-28,"Hywel Dda University Health Board","All",668,NA
2020-05-28,"Hywel Dda University Health Board","C19",39,"All"
2020-05-28,"Hywel Dda University Health Board","C19_Con",13,"Confirmed"
2020-05-28,"Hywel Dda University Health Board","C19_Rec",2,"Recovering"
2020-05-28,"Hywel Dda University Health Board","C19_Sus",24,"Suspected"
2020-05-28,"Hywel Dda University Health Board","NonC19",629,NA
2020-05-28,"Abertawe Bro Morgannwg University Health Board","All",632,NA
2020-05-28,"Abertawe Bro Morgannwg University Health Board","C19",79,"All"
2020-05-28,"Abertawe Bro Morgannwg University Health Board","C19_Con",7,"Confirmed"
2020-05-28,"Abertawe Bro Morgannwg University Health Board","C19_Rec",53,"Recovering"
2020-05-28,"Abertawe Bro Morgannwg University Health Board","C19_Sus",19,"Suspected"
2020-05-28,"Abertawe Bro Morgannwg University Health Board","NonC19",553,NA
2020-05-28,"Cardiff and Vale University Health Board","All",1122,NA
2020-05-28,"Cardiff and Vale University Health Board","C19",253,"All"
2020-05-28,"Cardiff and Vale University Health Board","C19_Con",68,"Confirmed"
2020-05-28,"Cardiff and Vale University Health Board","C19_Rec",120,"Recovering"
2020-05-28,"Cardiff and Vale University Health Board","C19_Sus",65,"Suspected"
2020-05-28,"Cardiff and Vale University Health Board","NonC19",869,NA
2020-05-28,"Cwm Taf University Health Board","All",984,NA
2020-05-28,"Cwm Taf University Health Board","C19",245,"All"
2020-05-28,"Cwm Taf University Health Board","C19_Con",75,"Confirmed"
2020-05-28,"Cwm Taf University Health Board","C19_Rec",82,"Recovering"
2020-05-28,"Cwm Taf University Health Board","C19_Sus",88,"Suspected"
2020-05-28,"Cwm Taf University Health Board","NonC19",739,NA
2020-05-28,"Aneurin Bevan University Health Board","All",799,NA
2020-05-28,"Aneurin Bevan University Health Board","C19",112,"All"
2020-05-28,"Aneurin Bevan University Health Board","C19_Con",76,"Confirmed"
2020-05-28,"Aneurin Bevan University Health Board","C19_Sus",36,"Suspected"
2020-05-28,"Aneurin Bevan University Health Board","NonC19",687,NA
2020-05-28,"Powys Teaching Health Board","All",77,NA
2020-05-28,"Powys Teaching Health Board","C19",7,"All"
2020-05-28,"Powys Teaching Health Board","C19_Con",3,"Confirmed"
2020-05-28,"Powys Teaching Health Board","C19_Rec",0,"Recovering"
2020-05-28,"Powys Teaching Health Board","C19_Sus",4,"Suspected"
2020-05-28,"Powys Teaching Health Board","NonC19",70,NA
2020-05-28,"Velindre University NHS Trust","All",14,NA
2020-05-28,"Velindre University NHS Trust","C19",1,"All"
2020-05-28,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-05-28,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-05-28,"Velindre University NHS Trust","C19_Sus",1,"Suspected"
2020-05-28,"Velindre University NHS Trust","NonC19",13,NA
2020-05-28,"Wales","All",5666,NA
2020-05-28,"Wales","C19",1063,"All"
2020-05-28,"Wales","C19_Con",434,"Confirmed"
2020-05-28,"Wales","C19_Rec",309,"Recovering"
2020-05-28,"Wales","C19_Sus",320,"Suspected"
2020-05-28,"Wales","NonC19",4603,NA
2020-05-29,"Betsi Cadwaladr University Health Board","All",1381,NA
2020-05-29,"Betsi Cadwaladr University Health Board","C19",311,"All"
2020-05-29,"Betsi Cadwaladr University Health Board","C19_Con",189,"Confirmed"
2020-05-29,"Betsi Cadwaladr University Health Board","C19_Rec",55,"Recovering"
2020-05-29,"Betsi Cadwaladr University Health Board","C19_Sus",67,"Suspected"
2020-05-29,"Betsi Cadwaladr University Health Board","NonC19",1070,NA
2020-05-29,"Hywel Dda University Health Board","All",647,NA
2020-05-29,"Hywel Dda University Health Board","C19",34,"All"
2020-05-29,"Hywel Dda University Health Board","C19_Con",11,"Confirmed"
2020-05-29,"Hywel Dda University Health Board","C19_Rec",1,"Recovering"
2020-05-29,"Hywel Dda University Health Board","C19_Sus",22,"Suspected"
2020-05-29,"Hywel Dda University Health Board","NonC19",613,NA
2020-05-29,"Abertawe Bro Morgannwg University Health Board","All",660,NA
2020-05-29,"Abertawe Bro Morgannwg University Health Board","C19",95,"All"
2020-05-29,"Abertawe Bro Morgannwg University Health Board","C19_Con",6,"Confirmed"
2020-05-29,"Abertawe Bro Morgannwg University Health Board","C19_Rec",65,"Recovering"
2020-05-29,"Abertawe Bro Morgannwg University Health Board","C19_Sus",24,"Suspected"
2020-05-29,"Abertawe Bro Morgannwg University Health Board","NonC19",565,NA
2020-05-29,"Cardiff and Vale University Health Board","All",1132,NA
2020-05-29,"Cardiff and Vale University Health Board","C19",249,"All"
2020-05-29,"Cardiff and Vale University Health Board","C19_Con",65,"Confirmed"
2020-05-29,"Cardiff and Vale University Health Board","C19_Rec",121,"Recovering"
2020-05-29,"Cardiff and Vale University Health Board","C19_Sus",63,"Suspected"
2020-05-29,"Cardiff and Vale University Health Board","NonC19",883,NA
2020-05-29,"Cwm Taf University Health Board","All",955,NA
2020-05-29,"Cwm Taf University Health Board","C19",217,"All"
2020-05-29,"Cwm Taf University Health Board","C19_Con",64,"Confirmed"
2020-05-29,"Cwm Taf University Health Board","C19_Rec",77,"Recovering"
2020-05-29,"Cwm Taf University Health Board","C19_Sus",76,"Suspected"
2020-05-29,"Cwm Taf University Health Board","NonC19",738,NA
2020-05-29,"Aneurin Bevan University Health Board","All",792,NA
2020-05-29,"Aneurin Bevan University Health Board","C19",112,"All"
2020-05-29,"Aneurin Bevan University Health Board","C19_Con",71,"Confirmed"
2020-05-29,"Aneurin Bevan University Health Board","C19_Sus",41,"Suspected"
2020-05-29,"Aneurin Bevan University Health Board","NonC19",680,NA
2020-05-29,"Powys Teaching Health Board","All",77,NA
2020-05-29,"Powys Teaching Health Board","C19",9,"All"
2020-05-29,"Powys Teaching Health Board","C19_Con",3,"Confirmed"
2020-05-29,"Powys Teaching Health Board","C19_Rec",0,"Recovering"
2020-05-29,"Powys Teaching Health Board","C19_Sus",6,"Suspected"
2020-05-29,"Powys Teaching Health Board","NonC19",68,NA
2020-05-29,"Velindre University NHS Trust","All",15,NA
2020-05-29,"Velindre University NHS Trust","C19",2,"All"
2020-05-29,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-05-29,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-05-29,"Velindre University NHS Trust","C19_Sus",2,"Suspected"
2020-05-29,"Velindre University NHS Trust","NonC19",13,NA
2020-05-29,"Wales","All",5659,NA
2020-05-29,"Wales","C19",1029,"All"
2020-05-29,"Wales","C19_Con",409,"Confirmed"
2020-05-29,"Wales","C19_Rec",319,"Recovering"
2020-05-29,"Wales","C19_Sus",301,"Suspected"
2020-05-29,"Wales","NonC19",4630,NA
2020-05-30,"Betsi Cadwaladr University Health Board","All",1335,NA
2020-05-30,"Betsi Cadwaladr University Health Board","C19",331,"All"
2020-05-30,"Betsi Cadwaladr University Health Board","C19_Con",176,"Confirmed"
2020-05-30,"Betsi Cadwaladr University Health Board","C19_Rec",70,"Recovering"
2020-05-30,"Betsi Cadwaladr University Health Board","C19_Sus",85,"Suspected"
2020-05-30,"Betsi Cadwaladr University Health Board","NonC19",1004,NA
2020-05-30,"Hywel Dda University Health Board","All",620,NA
2020-05-30,"Hywel Dda University Health Board","C19",36,"All"
2020-05-30,"Hywel Dda University Health Board","C19_Con",8,"Confirmed"
2020-05-30,"Hywel Dda University Health Board","C19_Rec",1,"Recovering"
