"date","health_board","admission_type","count"
2020-06-17,"Velindre University NHS Trust","All",5
2020-06-17,"Wales","C19",108
2020-06-17,"Wales","NonC19",960
2020-06-17,"Wales","All",1068
2020-06-18,"Betsi Cadwaladr University Health Board","C19",32
2020-06-18,"Betsi Cadwaladr University Health Board","NonC19",196
2020-06-18,"Betsi Cadwaladr University Health Board","All",228
2020-06-18,"Hywel Dda University Health Board","C19",10
2020-06-18,"Hywel Dda University Health Board","NonC19",86
2020-06-18,"Hywel Dda University Health Board","All",96
2020-06-18,"Abertawe Bro Morgannwg University Health Board","C19",5
2020-06-18,"Abertawe Bro Morgannwg University Health Board","NonC19",112
2020-06-18,"Abertawe Bro Morgannwg University Health Board","All",117
2020-06-18,"Cardiff and Vale University Health Board","C19",19
2020-06-18,"Cardiff and Vale University Health Board","NonC19",196
2020-06-18,"Cardiff and Vale University Health Board","All",215
2020-06-18,"Cwm Taf University Health Board","C19",21
2020-06-18,"Cwm Taf University Health Board","NonC19",100
2020-06-18,"Cwm Taf University Health Board","All",121
2020-06-18,"Aneurin Bevan University Health Board","C19",14
2020-06-18,"Aneurin Bevan University Health Board","NonC19",297
2020-06-18,"Aneurin Bevan University Health Board","All",311
2020-06-18,"Powys Teaching Health Board","C19",0
2020-06-18,"Powys Teaching Health Board","NonC19",4
2020-06-18,"Powys Teaching Health Board","All",4
2020-06-18,"Velindre University NHS Trust","C19",0
2020-06-18,"Velindre University NHS Trust","NonC19",5
2020-06-18,"Velindre University NHS Trust","All",5
2020-06-18,"Wales","C19",101
2020-06-18,"Wales","NonC19",996
2020-06-18,"Wales","All",1097
2020-06-19,"Betsi Cadwaladr University Health Board","C19",19
2020-06-19,"Betsi Cadwaladr University Health Board","NonC19",196
2020-06-19,"Betsi Cadwaladr University Health Board","All",215
2020-06-19,"Hywel Dda University Health Board","C19",13
2020-06-19,"Hywel Dda University Health Board","NonC19",86
2020-06-19,"Hywel Dda University Health Board","All",99
2020-06-19,"Abertawe Bro Morgannwg University Health Board","C19",5
2020-06-19,"Abertawe Bro Morgannwg University Health Board","NonC19",93
2020-06-19,"Abertawe Bro Morgannwg University Health Board","All",98
2020-06-19,"Cardiff and Vale University Health Board","C19",23
2020-06-19,"Cardiff and Vale University Health Board","NonC19",241
2020-06-19,"Cardiff and Vale University Health Board","All",264
2020-06-19,"Cwm Taf University Health Board","C19",14
2020-06-19,"Cwm Taf University Health Board","NonC19",107
2020-06-19,"Cwm Taf University Health Board","All",121
2020-06-19,"Aneurin Bevan University Health Board","C19",11
2020-06-19,"Aneurin Bevan University Health Board","NonC19",258
2020-06-19,"Aneurin Bevan University Health Board","All",269
2020-06-19,"Powys Teaching Health Board","C19",0
2020-06-19,"Powys Teaching Health Board","NonC19",7
2020-06-19,"Powys Teaching Health Board","All",7
2020-06-19,"Velindre University NHS Trust","C19",0
2020-06-19,"Velindre University NHS Trust","NonC19",11
2020-06-19,"Velindre University NHS Trust","All",11
2020-06-19,"Wales","C19",85
2020-06-19,"Wales","NonC19",999
2020-06-19,"Wales","All",1084
2020-06-20,"Betsi Cadwaladr University Health Board","C19",14
2020-06-20,"Betsi Cadwaladr University Health Board","NonC19",166
2020-06-20,"Betsi Cadwaladr University Health Board","All",180
2020-06-20,"Hywel Dda University Health Board","C19",10
2020-06-20,"Hywel Dda University Health Board","NonC19",88
2020-06-20,"Hywel Dda University Health Board","All",98
2020-06-20,"Abertawe Bro Morgannwg University Health Board","C19",6
2020-06-20,"Abertawe Bro Morgannwg University Health Board","NonC19",86
2020-06-20,"Abertawe Bro Morgannwg University Health Board","All",92
2020-06-20,"Cardiff and Vale University Health Board","C19",16
2020-06-20,"Cardiff and Vale University Health Board","NonC19",206
2020-06-20,"Cardiff and Vale University Health Board","All",222
2020-06-20,"Cwm Taf University Health Board","C19",10
2020-06-20,"Cwm Taf University Health Board","NonC19",107
2020-06-20,"Cwm Taf University Health Board","All",117
2020-06-20,"Aneurin Bevan University Health Board","C19",16
2020-06-20,"Aneurin Bevan University Health Board","NonC19",277
2020-06-20,"Aneurin Bevan University Health Board","All",293
2020-06-20,"Powys Teaching Health Board","C19",0
2020-06-20,"Powys Teaching Health Board","NonC19",3
2020-06-20,"Powys Teaching Health Board","All",3
2020-06-20,"Velindre University NHS Trust","C19",0
2020-06-20,"Velindre University NHS Trust","NonC19",7
2020-06-20,"Velindre University NHS Trust","All",7
2020-06-20,"Wales","C19",72
2020-06-20,"Wales","NonC19",940
2020-06-20,"Wales","All",1012
2020-06-21,"Betsi Cadwaladr University Health Board","C19",9
2020-06-21,"Betsi Cadwaladr University Health Board","NonC19",103
2020-06-21,"Betsi Cadwaladr University Health Board","All",112
2020-06-21,"Hywel Dda University Health Board","C19",11
2020-06-21,"Hywel Dda University Health Board","NonC19",61
2020-06-21,"Hywel Dda University Health Board","All",72
2020-06-21,"Abertawe Bro Morgannwg University Health Board","C19",3
2020-06-21,"Abertawe Bro Morgannwg University Health Board","NonC19",72
2020-06-21,"Abertawe Bro Morgannwg University Health Board","All",75
2020-06-21,"Cardiff and Vale University Health Board","C19",16
2020-06-21,"Cardiff and Vale University Health Board","NonC19",101
2020-06-21,"Cardiff and Vale University Health Board","All",117
2020-06-21,"Cwm Taf University Health Board","C19",18
2020-06-21,"Cwm Taf University Health Board","NonC19",71
2020-06-21,"Cwm Taf University Health Board","All",89
2020-06-21,"Aneurin Bevan University Health Board","C19",11
2020-06-21,"Aneurin Bevan University Health Board","NonC19",126
2020-06-21,"Aneurin Bevan University Health Board","All",137
2020-06-21,"Powys Teaching Health Board","C19",0
2020-06-21,"Powys Teaching Health Board","NonC19",1
2020-06-21,"Powys Teaching Health Board","All",1
2020-06-21,"Velindre University NHS Trust","C19",0
2020-06-21,"Velindre University NHS Trust","NonC19",2
2020-06-21,"Velindre University NHS Trust","All",2
2020-06-21,"Wales","C19",68
2020-06-21,"Wales","NonC19",537
2020-06-21,"Wales","All",605
2020-06-22,"Betsi Cadwaladr University Health Board","C19",14
2020-06-22,"Betsi Cadwaladr University Health Board","NonC19",117
2020-06-22,"Betsi Cadwaladr University Health Board","All",131
2020-06-22,"Hywel Dda University Health Board","C19",13
2020-06-22,"Hywel Dda University Health Board","NonC19",71
2020-06-22,"Hywel Dda University Health Board","All",84
2020-06-22,"Abertawe Bro Morgannwg University Health Board","C19",4
2020-06-22,"Abertawe Bro Morgannwg University Health Board","NonC19",65
2020-06-22,"Abertawe Bro Morgannwg University Health Board","All",69
2020-06-22,"Cardiff and Vale University Health Board","C19",6
2020-06-22,"Cardiff and Vale University Health Board","NonC19",114
2020-06-22,"Cardiff and Vale University Health Board","All",120
2020-06-22,"Cwm Taf University Health Board","C19",25
2020-06-22,"Cwm Taf University Health Board","NonC19",45
2020-06-22,"Cwm Taf University Health Board","All",70
2020-06-22,"Aneurin Bevan University Health Board","C19",9
2020-06-22,"Aneurin Bevan University Health Board","NonC19",130
2020-06-22,"Aneurin Bevan University Health Board","All",139
2020-06-22,"Powys Teaching Health Board","C19",0
2020-06-22,"Powys Teaching Health Board","NonC19",0
2020-06-22,"Powys Teaching Health Board","All",0
2020-06-22,"Velindre University NHS Trust","C19",0
2020-06-22,"Velindre University NHS Trust","NonC19",0
2020-06-22,"Velindre University NHS Trust","All",0
2020-06-22,"Wales","C19",71
2020-06-22,"Wales","NonC19",542
2020-06-22,"Wales","All",613
2020-06-23,"Betsi Cadwaladr University Health Board","C19",14
2020-06-23,"Betsi Cadwaladr University Health Board","NonC19",258
2020-06-23,"Betsi Cadwaladr University Health Board","All",272
2020-06-23,"Hywel Dda University Health Board","C19",10
2020-06-23,"Hywel Dda University Health Board","NonC19",103
2020-06-23,"Hywel Dda University Health Board","All",113
2020-06-23,"Abertawe Bro Morgannwg University Health Board","C19",10
2020-06-23,"Abertawe Bro Morgannwg University Health Board","NonC19",103
2020-06-23,"Abertawe Bro Morgannwg University Health Board","All",113
2020-06-23,"Cardiff and Vale University Health Board","C19",26
2020-06-23,"Cardiff and Vale University Health Board","NonC19",230
2020-06-23,"Cardiff and Vale University Health Board","All",256
2020-06-23,"Cwm Taf University Health Board","C19",17
2020-06-23,"Cwm Taf University Health Board","NonC19",110
2020-06-23,"Cwm Taf University Health Board","All",127
2020-06-23,"Aneurin Bevan University Health Board","C19",6
2020-06-23,"Aneurin Bevan University Health Board","NonC19",290
2020-06-23,"Aneurin Bevan University Health Board","All",296
2020-06-23,"Powys Teaching Health Board","C19",0
2020-06-23,"Powys Teaching Health Board","NonC19",4
2020-06-23,"Powys Teaching Health Board","All",4
2020-06-23,"Velindre University NHS Trust","C19",0
2020-06-23,"Velindre University NHS Trust","NonC19",6
2020-06-23,"Velindre University NHS Trust","All",6
2020-06-23,"Wales","C19",83
2020-06-23,"Wales","NonC19",1104
2020-06-23,"Wales","All",1187
2020-06-24,"Betsi Cadwaladr University Health Board","C19",18
2020-06-24,"Betsi Cadwaladr University Health Board","NonC19",219
2020-06-24,"Betsi Cadwaladr University Health Board","All",237
2020-06-24,"Hywel Dda University Health Board","C19",15
2020-06-24,"Hywel Dda University Health Board","NonC19",91
2020-06-24,"Hywel Dda University Health Board","All",106
2020-06-24,"Abertawe Bro Morgannwg University Health Board","C19",7
2020-06-24,"Abertawe Bro Morgannwg University Health Board","NonC19",75
2020-06-24,"Abertawe Bro Morgannwg University Health Board","All",82
2020-06-24,"Cardiff and Vale University Health Board","C19",29
2020-06-24,"Cardiff and Vale University Health Board","NonC19",248
2020-06-24,"Cardiff and Vale University Health Board","All",277
2020-06-24,"Cwm Taf University Health Board","C19",19
2020-06-24,"Cwm Taf University Health Board","NonC19",96
2020-06-24,"Cwm Taf University Health Board","All",115
2020-06-24,"Aneurin Bevan University Health Board","C19",17
2020-06-24,"Aneurin Bevan University Health Board","NonC19",262
2020-06-24,"Aneurin Bevan University Health Board","All",279
2020-06-24,"Powys Teaching Health Board","C19",0
2020-06-24,"Powys Teaching Health Board","NonC19",6
2020-06-24,"Powys Teaching Health Board","All",6
2020-06-24,"Velindre University NHS Trust","C19",0
2020-06-24,"Velindre University NHS Trust","NonC19",3
2020-06-24,"Velindre University NHS Trust","All",3
2020-06-24,"Wales","C19",105
2020-06-24,"Wales","NonC19",1000
2020-06-24,"Wales","All",1105
2020-06-25,"Betsi Cadwaladr University Health Board","C19",8
2020-06-25,"Betsi Cadwaladr University Health Board","NonC19",236
2020-06-25,"Betsi Cadwaladr University Health Board","All",244
2020-06-25,"Hywel Dda University Health Board","C19",15
2020-06-25,"Hywel Dda University Health Board","NonC19",102
2020-06-25,"Hywel Dda University Health Board","All",117
2020-06-25,"Abertawe Bro Morgannwg University Health Board","C19",2
2020-06-25,"Abertawe Bro Morgannwg University Health Board","NonC19",100
2020-06-25,"Abertawe Bro Morgannwg University Health Board","All",102
2020-06-25,"Cardiff and Vale University Health Board","C19",18
2020-06-25,"Cardiff and Vale University Health Board","NonC19",229
2020-06-25,"Cardiff and Vale University Health Board","All",247
2020-06-25,"Cwm Taf University Health Board","C19",10
2020-06-25,"Cwm Taf University Health Board","NonC19",112
2020-06-25,"Cwm Taf University Health Board","All",122
2020-06-25,"Aneurin Bevan University Health Board","C19",14
2020-06-25,"Aneurin Bevan University Health Board","NonC19",287
2020-06-25,"Aneurin Bevan University Health Board","All",301
2020-06-25,"Powys Teaching Health Board","C19",0
2020-06-25,"Powys Teaching Health Board","NonC19",6
2020-06-25,"Powys Teaching Health Board","All",6
2020-06-25,"Velindre University NHS Trust","C19",0
2020-06-25,"Velindre University NHS Trust","NonC19",8
2020-06-25,"Velindre University NHS Trust","All",8
2020-06-25,"Wales","C19",67
2020-06-25,"Wales","NonC19",1080
2020-06-25,"Wales","All",1147
2020-06-26,"Betsi Cadwaladr University Health Board","C19",24
2020-06-26,"Betsi Cadwaladr University Health Board","NonC19",191
2020-06-26,"Betsi Cadwaladr University Health Board","All",215
2020-06-26,"Hywel Dda University Health Board","C19",8
2020-06-26,"Hywel Dda University Health Board","NonC19",67
2020-06-26,"Hywel Dda University Health Board","All",75
2020-06-26,"Abertawe Bro Morgannwg University Health Board","C19",9
2020-06-26,"Abertawe Bro Morgannwg University Health Board","NonC19",86
2020-06-26,"Abertawe Bro Morgannwg University Health Board","All",95
2020-06-26,"Cardiff and Vale University Health Board","C19",25
2020-06-26,"Cardiff and Vale University Health Board","NonC19",221
2020-06-26,"Cardiff and Vale University Health Board","All",246
2020-06-26,"Cwm Taf University Health Board","C19",15
2020-06-26,"Cwm Taf University Health Board","NonC19",61
2020-06-26,"Cwm Taf University Health Board","All",76
2020-06-26,"Aneurin Bevan University Health Board","C19",15
2020-06-26,"Aneurin Bevan University Health Board","NonC19",293
2020-06-26,"Aneurin Bevan University Health Board","All",308
2020-06-26,"Powys Teaching Health Board","C19",0
2020-06-26,"Powys Teaching Health Board","NonC19",8
2020-06-26,"Powys Teaching Health Board","All",8
2020-06-26,"Velindre University NHS Trust","C19",0
2020-06-26,"Velindre University NHS Trust","NonC19",10
2020-06-26,"Velindre University NHS Trust","All",10
2020-06-26,"Wales","C19",96
2020-06-26,"Wales","NonC19",937
2020-06-26,"Wales","All",1033
2020-06-27,"Betsi Cadwaladr University Health Board","C19",15
2020-06-27,"Betsi Cadwaladr University Health Board","NonC19",183
2020-06-27,"Betsi Cadwaladr University Health Board","All",198
2020-06-27,"Hywel Dda University Health Board","C19",23
2020-06-27,"Hywel Dda University Health Board","NonC19",88
2020-06-27,"Hywel Dda University Health Board","All",111
2020-06-27,"Abertawe Bro Morgannwg University Health Board","C19",2
2020-06-27,"Abertawe Bro Morgannwg University Health Board","NonC19",82
2020-06-27,"Abertawe Bro Morgannwg University Health Board","All",84
2020-06-27,"Cardiff and Vale University Health Board","C19",19
2020-06-27,"Cardiff and Vale University Health Board","NonC19",214
2020-06-27,"Cardiff and Vale University Health Board","All",233
2020-06-27,"Cwm Taf University Health Board","C19",12
2020-06-27,"Cwm Taf University Health Board","NonC19",104
2020-06-27,"Cwm Taf University Health Board","All",116
2020-06-27,"Aneurin Bevan University Health Board","C19",10
2020-06-27,"Aneurin Bevan University Health Board","NonC19",280
2020-06-27,"Aneurin Bevan University Health Board","All",290
2020-06-27,"Powys Teaching Health Board","C19",0
2020-06-27,"Powys Teaching Health Board","NonC19",7
2020-06-27,"Powys Teaching Health Board","All",7
2020-06-27,"Velindre University NHS Trust","C19",0
2020-06-27,"Velindre University NHS Trust","NonC19",12
2020-06-27,"Velindre University NHS Trust","All",12
2020-06-27,"Wales","C19",81
2020-06-27,"Wales","NonC19",970
2020-06-27,"Wales","All",1051
2020-06-28,"Betsi Cadwaladr University Health Board","C19",8
2020-06-28,"Betsi Cadwaladr University Health Board","NonC19",98
2020-06-28,"Betsi Cadwaladr University Health Board","All",106
2020-06-28,"Hywel Dda University Health Board","C19",12
2020-06-28,"Hywel Dda University Health Board","NonC19",65
2020-06-28,"Hywel Dda University Health Board","All",77
2020-06-28,"Abertawe Bro Morgannwg University Health Board","C19",6
2020-06-28,"Abertawe Bro Morgannwg University Health Board","NonC19",49
